ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,eu_tour,unwto_oecd_tour,adr
2,0,93190,105,560154,810,8,1949067,53417721,NULL,Branislav Hudzík,Smižany,Okružná 685/23,5311,07/12/2020,02/11/2020,FALSE,SUSR,08/12/2020 02:44,08/12/2020 02:44,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,112,526355,810,8,1756093,51468034,2120708975,SPORT-KORS s. r. o.,Spišská Nová Ves,Kamenárska 5,5201,26/03/2019,08/03/2018,FALSE,SUSR,10/05/2018 02:35,27/03/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,NULL,sport & recreation industries,NULL
2,1,93190,101,526355,810,8,257691,41317751,1023585882,Ján Bednár,Spišská Nová Ves,Trieda 1.mája 27/9,5205,31/07/2017,18/06/2004,FALSE,SUSR,17/05/2016 22:13,01/08/2017 07:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Ost.športové čin.,Other sports activities,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,105,543489,810,8,1882396,52514153,NULL,Jakub Duch,Poráč,Poráč 167,5323,03/12/2019,28/06/2019,FALSE,SUSR,04/12/2019 02:12,04/12/2019 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Poráč,Poráč,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,105,526355,810,8,1882609,52736709,NULL,Veronika Nováková,Spišská Nová Ves,Borovského 1522/9,5201,03/12/2019,18/10/2019,FALSE,SUSR,04/12/2019 02:12,04/12/2019 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
6,0,93190,701,526355,810,8,710977,42103886,NULL,Regionálna rada Klubu slovenských turistov Spišská Nová Ves,Spišská Nová Ves,"Športová hala, Za Hornádom 15",5201,31/07/2017,11/12/1991,FALSE,SUSR,17/05/2016 22:58,01/08/2017 13:14,FALSE,2008-12-04,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,NULL,sport & recreation industries,NULL
2,0,93190,105,526509,801,8,936315,43859658,1078106766,Mgr. Ivan Králik,Gelnica,Tehelná 1075/2,5601,03/12/2019,01/01/2017,FALSE,SUSR,17/05/2016 23:10,04/12/2019 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
6,0,93190,701,526355,810,8,1864449,52295630,NULL,Limity help,Spišská Nová Ves,Trieda 1. mája 2316/6,5205,04/09/2019,16/04/2019,FALSE,SUSR,05/09/2019 02:10,05/09/2019 02:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,NULL,sport & recreation industries,NULL
2,0,93190,105,526355,810,8,1745008,50990381,1045415624,Eva Rusnáková,Spišská Nová Ves,Kováčska 3433/1,5201,07/04/2020,27/06/2017,FALSE,SUSR,15/02/2018 03:23,12/05/2020 20:25,FALSE,2020-03-27,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,105,525634,808,8,792105,44881177,1076158996,Martin Repaský,Dobšiná,Nová 784,4925,22/10/2019,01/01/2017,FALSE,SUSR,17/05/2016 23:05,29/10/2019 02:54,FALSE,NULL,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Dobšiná,Dobšiná,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,105,526355,810,8,1882220,52759687,NULL,Patrik Sarna,Spišská Nová Ves,Strojnícka 2674/3,5201,03/12/2019,29/10/2019,FALSE,SUSR,04/12/2019 02:12,04/12/2019 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,105,560154,810,8,1858358,17158443,NULL,Ján Kolesár,Smižany,Štefánikova 438/14,5311,05/08/2019,31/05/2017,FALSE,SUSR,06/08/2019 02:41,06/08/2019 02:41,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,109,526355,810,8,729251,44492243,1049809640,Monika Korbová,Spišská Nová Ves,J. Wolkera 2200/20,5205,09/06/2020,01/12/2008,FALSE,SUSR,17/05/2016 22:59,10/06/2020 02:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živ.a sl.povolanie,"Entrep,freelance ocup.",Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
6,0,93190,701,526355,810,8,1865719,52598756,2121351166,Soňa's Horses,Spišská Nová Ves,Ing. O. Kožucha 822/1,5201,18/11/2020,22/08/2019,FALSE,SUSR,29/10/2019 15:45,19/11/2020 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,NULL,sport & recreation industries,NULL
6,0,93190,701,526355,810,8,1022161,42110734,2023212356,Live For Fun,Spišská Nová Ves,Zemplínska 14,5201,31/07/2017,04/12/2009,FALSE,SUSR,17/05/2016 23:12,01/08/2017 15:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,NULL,sport & recreation industries,NULL
6,0,93190,701,560154,810,8,180340,31953531,2020720020,Spolok horských vodcov - Slovenský raj - v likvidácii,Smižany,"ZS Horskej služby,Smižany-Čingov",5311,12/03/2018,29/12/1992,FALSE,SUSR,17/05/2016 22:05,16/03/2018 14:02,FALSE,2014-10-30,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,NULL,sport & recreation industries,NULL
2,0,93190,105,526355,810,8,1844365,51250039,NULL,Peter Dunčko,Spišská Nová Ves,Fraňa Kráľa 284/3,5201,05/08/2019,15/03/2018,FALSE,SUSR,06/08/2019 02:27,06/08/2019 02:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,105,560154,810,8,1854898,52429792,NULL,Daniel Hančák,Smižany,Jabloňová 1520/6,5311,05/08/2019,01/01/2017,FALSE,SUSR,06/08/2019 02:37,06/08/2019 02:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93190,105,526355,810,8,770737,44737084,1026881658,Ladislav Karaffa,Spišská Nová Ves,Šarišská 2385/27,5201,22/10/2019,01/05/2009,FALSE,SUSR,17/05/2016 23:03,29/10/2019 02:54,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
6,0,93190,701,526355,810,8,1236845,42246521,2023735395,MATRIX SNV,Spišská Nová Ves,Moravská 2566/3,5201,31/07/2017,14/12/2011,FALSE,SUSR,17/05/2016 23:31,01/08/2017 16:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,NULL,sport & recreation industries,NULL
2,1,93290,101,526355,810,8,22706,10763104,1023709819,Michal Holečko,Spišská Nová Ves,E.M.Šoltésovej 21/15,5201,31/07/2017,20/09/1990,FALSE,SUSR,17/05/2016 21:49,01/08/2017 02:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,112,526355,810,8,171289,31665292,2020736960,TORNÁDO spol.s r.o.,Spišská Nová Ves,Šoltésovej 21/15,5201,12/03/2018,19/01/1993,FALSE,SUSR,17/05/2016 22:04,16/03/2018 13:59,FALSE,2012-05-23,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,412836,33983771,1020687910,Jaroslav Slavkovský,Spišská Nová Ves,Wolkerova 16/34,5205,12/03/2018,18/08/1994,FALSE,SUSR,17/05/2016 22:29,16/03/2018 20:52,FALSE,2012-12-31,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,864507,45896771,1074743230,Barbora Dančová,Spišská Nová Ves,Turčianska 2527/24,5201,31/07/2017,12/10/2010,FALSE,SUSR,17/05/2016 23:08,01/08/2017 14:39,FALSE,2011-12-31,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,1614841,50071211,1080252943,Mgr. Lucia Turancová,Spišská Nová Ves,Štúrovo nábrežie 2366/12,5205,11/05/2020,23/11/2015,FALSE,SUSR,17/05/2016 21:11,12/05/2020 19:39,FALSE,2020-04-17,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526509,801,8,463165,17191181,1031512878,Marián Pelko,Gelnica,Športová 1292/20,5601,04/04/2019,28/08/1991,FALSE,SUSR,17/05/2016 22:33,05/04/2019 02:04,FALSE,2019-03-06,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,226575,37704656,1042097507,Slavko Tichý,Spišská Nová Ves,Lipová 16/22,5201,31/07/2017,07/08/2001,FALSE,SUSR,17/05/2016 22:10,01/08/2017 06:55,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,123245,41691245,NULL,Marek Hamrák,Spišská Nová Ves,Komenského 13,5205,31/07/2017,21/09/2005,FALSE,SUSR,17/05/2016 21:59,01/08/2017 03:36,FALSE,2008-12-30,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526509,801,8,237992,34607196,1045173228,Kvetoslava Riczová,Gelnica,Športová 26,5601,12/03/2018,14/09/2001,FALSE,SUSR,17/05/2016 22:11,16/03/2018 18:09,FALSE,2010-01-11,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,57883,33064822,1023515493,Vladimír Vilner,Spišská Nová Ves,Štúrovo nábrežie 2060/1,5205,12/03/2018,30/12/1993,FALSE,SUSR,17/05/2016 21:52,16/03/2018 04:32,FALSE,2014-06-30,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,245746,40850161,1073360233,Mgr. Eliška Chovancová - EJKA,Spišská Nová Ves,Dunajská 10,5201,14/02/2018,12/03/2004,FALSE,SUSR,17/05/2016 22:12,15/02/2018 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,249332,40850391,NULL,Mgr. Jozef Král,Spišská Nová Ves,Štúrovo nábrežie 9/50,5205,12/03/2018,25/03/2004,FALSE,SUSR,17/05/2016 22:12,16/03/2018 18:11,FALSE,2005-07-06,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,109,526355,810,8,519097,43392300,1077172041,Martin Slamený,Spišská Nová Ves,Hnilecká cesta 9324/31,5331,04/04/2019,18/01/2019,FALSE,SUSR,17/05/2016 22:39,05/04/2019 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živ.a sl.povolanie,"Entrep,freelance ocup.","Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,2,93290,112,526355,810,8,520252,36702676,2022276366,"TERA TOURS, s.r.o.",Spišská Nová Ves,Odborárov 551/16,5201,07/12/2020,01/12/2006,FALSE,SUSR,17/05/2016 22:39,08/12/2020 02:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,557690,37707604,1035488531,Mgr. Viera Kleinová,Spišská Nová Ves,Tkáčska 2696/3,5201,12/03/2018,20/02/2002,FALSE,SUSR,17/05/2016 22:42,16/03/2018 22:39,FALSE,2015-01-01,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,1851051,52456641,NULL,Gabriela Coganová,Spišská Nová Ves,P.Jilemnického 2352/13,5205,05/08/2019,30/05/2019,FALSE,SUSR,06/08/2019 02:33,06/08/2019 02:33,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,1,93290,101,560154,810,8,1662143,50562720,NULL,Lukáš Vaľuš,Smižany,Za kaštieľom 1328/6,5311,05/02/2019,14/10/2016,FALSE,SUSR,10/11/2016 02:17,06/02/2019 03:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,109,526355,810,8,1758213,51484200,NULL,Dávid Krišanda,Spišská Nová Ves,Strojnícka 2675/6,5201,05/11/2019,09/03/2018,FALSE,SUSR,10/05/2018 02:37,06/11/2019 02:05,FALSE,2019-10-10,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živ.a sl.povolanie,"Entrep,freelance ocup.","Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526509,801,8,1818352,52150879,NULL,Leonard Gembickí,Gelnica,Záhradná 1366/10,5601,05/02/2019,03/01/2019,FALSE,SUSR,06/02/2019 03:23,06/02/2019 03:23,FALSE,NULL,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,289526,14374251,1023545765,RNDr. Viera Ruschová,Spišská Nová Ves,Stojan 18,5201,12/03/2018,03/04/1991,FALSE,SUSR,17/05/2016 22:16,16/03/2018 19:15,FALSE,2014-01-31,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
2,0,93290,101,526355,810,8,1550812,47844531,NULL,Vanda Wallachová,Spišská Nová Ves,Nábrežie Hornádu 3365/6,5201,06/08/2018,01/06/2018,FALSE,SUSR,17/05/2016 23:41,07/08/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,NULL,sport & recreation industries,NULL
